repo,module,category,vendors,license,is_oca,16.0_present,17.0_present,18.0_present,19.0_present,master_present,16.0_state,17.0_state,18.0_state,19.0_state,master_state,16.0_status,17.0_status,18.0_status,19.0_status,master_status,16.0_cause,17.0_cause,18.0_cause,19.0_cause,master_cause,16.0_installable,17.0_installable,18.0_installable,19.0_installable,master_installable,16.0_version,17.0_version,18.0_version,19.0_version,master_version,16.0_image,17.0_image,18.0_image,19.0_image,master_image,16.0_run_date,17.0_run_date,18.0_run_date,19.0_run_date,master_run_date
sale-workflow,sale_exception_holidays_public,Generic Modules/Sale,Camptocamp;BCIM,AGPL-3,1,1,1,0,0,0,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,16.0.1.0.1,17.0.1.0.0,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,,,,2026-08-21,2026-08-20,,,
sale-workflow,sale_exception_product_sale_manufactured_for,Sales,Camptocamp,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
sale-workflow,sale_fixed_discount,Sales,ForgeFlow,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.3,17.0.2.1.2,18.0.1.0.0,19.0.1.0.1,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
sale-workflow,sale_force_invoiced,sale,ForgeFlow,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.2.1.2,17.0.1.1.1,18.0.1.0.1,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
sale-workflow,sale_force_invoiced_quantity,sale,Cetmix,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
sale-workflow,sale_force_whole_invoiceability,Sales,Tecnativa,AGPL-3,1,0,1,0,0,0,,verified,,,,,ok,,,,,,,,,,1,,,,,17.0.1.0.1,,,,,modidx/odoo:17.0-deps-20260820,,,,,2026-08-20,,,
sale-workflow,sale_fully_invoiced,Sales,Forgeflow,AGPL-3,1,1,0,0,1,0,verified,,,verified,,ok,,,ok,,,,,,,1,,,1,,16.0.1.0.0,,,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,,,odoo:19.0,,2026-08-22,,,2026-08-19,
sale-workflow,sale_global_discount,Sales Management,Tecnativa,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.2.0.0,17.0.1.0.0,18.0.1.0.0,19.0.1.0.1,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
sale-workflow,sale_invoice_blocking,Sales,Camptocamp,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.1,17.0.1.0.0,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-22,2026-08-21,2026-08-19,2026-08-19,
sale-workflow,sale_invoice_delivery_state,Sales Management,Akretion,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
sale-workflow,sale_invoice_frequency,Sales/Sales,Moduon,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.2.1,17.0.1.0.0,18.0.1.1.0,19.0.1.1.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-21,2026-08-19,2026-08-19,
sale-workflow,sale_invoice_plan,Sales,Ecosoft,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.0,17.0.1.0.1,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-21,2026-08-19,,
sale-workflow,sale_invoice_plan_report,Sales,Escodoo,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
sale-workflow,sale_invoice_policy,Sales Management,ACSONE SA/NV,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.3.0.0,17.0.2.0.0,18.0.1.1.1,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,modidx/odoo:18.0-deps-20260820,,,2026-08-21,2026-08-20,2026-08-20,,
sale-workflow,sale_invoice_product_not_alone,Sales Management,Tecnativa,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
sale-workflow,sale_invoice_split_payment,,Dixmit,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-workflow,sale_invoice_to_partner,Sales/Sales,ForgeFlow,LGPL-3,1,0,0,0,1,0,,,,verified,,,,,ok,,,,,,,,,,1,,,,,19.0.1.0.0,,,,,odoo:19.0,,,,,2026-08-19,
sale-workflow,sale_isolated_quotation,Sales,Ecosoft,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-22,,,,
sale-workflow,sale_last_price_info,Sales,AvanzOSC;Tecnativa,AGPL-3,1,1,1,0,1,0,verified,verified,,verified,,ok,ok,,ok,,,,,,,1,1,,1,,16.0.1.0.0,17.0.1.0.0,,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,,odoo:19.0,,2026-08-21,2026-08-21,,2026-08-19,
sale-workflow,sale_line_name_option,Sales,Quartile,AGPL-3,1,0,0,1,1,0,,,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,18.0.1.0.1,19.0.1.0.0,,,,odoo:18.0,odoo:19.0,,,,2026-08-19,2026-08-19,
sale-workflow,sale_line_vendor_comment,,Tecnativa,LGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
sale-workflow,sale_loyalty_exclude,Sale,Camptocamp,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.2.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
sale-workflow,sale_mail_autosubscribe,Sale,Camptocamp SA,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
sale-workflow,sale_manual_delivery,Sale,Camptocamp SA,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.1.0,17.0.1.0.0,18.0.1.1.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-21,2026-08-19,2026-08-19,
sale-workflow,sale_margin_update,,Oscar Soto;Sidoo Soluciones S.L.,LGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
sale-workflow,sale_minimum_amount,Sales,,AGPL-3,1,0,0,0,1,0,,,,verified,,,,,ok,,,,,,,,,,1,,,,,19.0.1.0.0,,,,,odoo:19.0,,,,,2026-08-19,
sale-workflow,sale_mrp_bom,Sale,Akretion,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-workflow,sale_multi_template_application,Sales,Tecnativa,AGPL-3,1,0,1,1,0,0,,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,17.0.1.0.0,18.0.1.0.0,,,,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,,2026-08-21,2026-08-19,,
sale-workflow,sale_no_portal_button,,Akretion,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
sale-workflow,sale_numeric_step,Sales,Moduon,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
sale-workflow,sale_order_amount_to_invoice,Sales,Cetmix,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-workflow,sale_order_approval_block,Sales,ForgeFlow,AGPL-3,1,0,0,0,1,0,,,,verified,,,,,ok,,,,,,,,,,1,,,,,19.0.1.0.0,,,,,odoo:19.0,,,,,2026-08-19,
sale-workflow,sale_order_archive,Sales,Onestein,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
sale-workflow,sale_order_cancel_optional_email,Sales,ForgeFlow,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
sale-workflow,sale_order_carrier_auto_assign,Operations/Inventory/Delivery,Camptocamp;BCIM,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.2.0,17.0.1.1.2,18.0.1.0.2,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,modidx/odoo:19.0-deps-20260819b,,2026-08-21,2026-08-20,2026-08-19,2026-08-21,
sale-workflow,sale_order_country_allowed_product,Sales,Sygel,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
sale-workflow,sale_order_currency_rate,Sales Management,Jarsa,LGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.2.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
sale-workflow,sale_order_disable_user_autosubscribe,Sales,Camptocamp SA,AGPL-3,1,0,0,1,1,0,,,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,18.0.1.0.0,19.0.1.0.0,,,,odoo:18.0,odoo:19.0,,,,2026-08-19,2026-08-19,
sale-workflow,sale_order_end_user,,ACSONE SA/NV,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
sale-workflow,sale_order_finish_service,,Dixmit,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
sale-workflow,sale_order_general_discount,Sales,Tecnativa,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.2.0,17.0.1.0.0,18.0.1.0.1,19.0.1.0.2,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
sale-workflow,sale_order_general_discount_triple,Sales,Ashish Hirpara;Ooops,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.2.1.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
sale-workflow,sale_order_invoice_amount,Sales,ForgeFlow,LGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.3,17.0.1.0.1,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
sale-workflow,sale_order_invoicing_finished_task,Sales,Tecnativa;Camptocamp,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.2.0.0,17.0.2.0.1,18.0.1.0.1,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-22,2026-08-20,2026-08-19,,
sale-workflow,sale_order_invoicing_picking_filter,Invoicing,Sygel,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.1.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-workflow,sale_order_line_cancel,Sales,Okia;BCIM;Camptocamp;ACSONE SA/NV;MT Software,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.2.0.1,17.0.1.0.0,18.0.1.1.1,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-22,2026-08-21,2026-08-19,,
sale-workflow,sale_order_line_cancel_sale_stock,Sales,Okia;BCIM;Camptocamp;ACSONE SA/NV;MT Software,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.2.0.1,,18.0.1.1.1,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-workflow,sale_order_line_chained_move,,ACSONE SA/NV,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
sale-workflow,sale_order_line_client_order_ref,Sale,Quartile,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.2.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
sale-workflow,sale_order_line_date,Sale,OdooMRP team;AvanzOSC;Serv. Tecnol. Avanzados - Pedro M. Baeza;SprintIT Ltd.,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.1.2,17.0.1.0.2,18.0.1.0.2,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-22,2026-08-21,2026-08-19,2026-08-19,
sale-workflow,sale_order_line_date_next_reception,Sale,Akretion,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
sale-workflow,sale_order_line_delivery_state,Product,ForgeFlow,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-workflow,sale_order_line_description,Sales Management,Agile Business Group,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,19.0.1.0.2,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-22,2026-08-20,2026-08-19,2026-08-19,
sale-workflow,sale_order_line_effective_date,Sales/Sales,Moduon,LGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.1.0,,18.0.1.1.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-workflow,sale_order_line_field_from_product_attribute,Sales/Sales,Open Source Integrators,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
sale-workflow,sale_order_line_final_price,Sales Management,Tecnativa,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.1,,,,,odoo:18.0,,,,,2026-08-19,,
sale-workflow,sale_order_line_input,Sales,Tecnativa,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.1,17.0.1.0.0,18.0.1.0.1,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
sale-workflow,sale_order_line_menu,Sales/Sales,Open Source Integrators,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.3.2,17.0.1.0.0,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
sale-workflow,sale_order_line_move_to_optional,Sales,Nextev Srl,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-workflow,sale_order_line_multi_warehouse,Sales,Sygel,AGPL-3,1,1,1,0,0,0,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,16.0.1.0.0,17.0.1.0.0,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,,,,2026-08-21,2026-08-20,,,
sale-workflow,sale_order_line_no_print,Sales/Sales,Moduon,LGPL-3,1,1,0,1,1,0,verified,,verified,verified,,ok,,ok,ok,,,,,,,1,,1,1,,16.0.1.0.1,,18.0.1.0.0,19.0.1.0.1,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,odoo:19.0,,2026-08-21,,2026-08-19,2026-08-19,
sale-workflow,sale_order_line_note,Sale,Akretion,AGPL-3,1,0,1,1,1,0,,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,17.0.1.0.0,18.0.1.0.0,19.0.1.0.0,,,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,,2026-08-20,2026-08-19,2026-08-19,
sale-workflow,sale_order_line_price_history,Sales Management,Tecnativa,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.2.2,17.0.1.1.1,18.0.1.0.1,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
sale-workflow,sale_order_line_price_lock_by_pricelist,Sales Management,Moduon,LGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.1,,18.0.1.0.1,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-22,,2026-08-19,,
sale-workflow,sale_order_line_price_source,Sales,Camptocamp,AGPL-3,1,0,0,0,1,0,,,,verified,,,,,ok,,,,,,,,,,1,,,,,19.0.2.0.0,,,,,odoo:19.0,,,,,2026-08-19,
sale-workflow,sale_order_line_product_attribute_values,Sales/Sales,Moduon,LGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.1,,18.0.1.0.1,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-workflow,sale_order_line_remove,Sales,ForgeFlow,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
sale-workflow,sale_order_line_section,Sale,Camptocamp,AGPL-3,1,0,0,0,1,0,,,,verified,,,,,ok,,,,,,,,,,1,,,,,19.0.1.0.0,,,,,odoo:19.0,,,,,2026-08-19,
sale-workflow,sale_order_line_sequence,Sales,ForgeFlow;Serpent CS,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.2.2.0,17.0.1.2.0,18.0.1.3.0,19.0.1.1.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,modidx/odoo:18.0-deps-20260820,odoo:19.0,,2026-08-21,2026-08-22,2026-08-22,2026-08-19,
sale-workflow,sale_order_line_stock_move_history,Sales Management,APSL-Nagarro,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
sale-workflow,sale_order_line_tag,Sales Management,Open Source Integrators,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.0,17.0.1.0.1,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
sale-workflow,sale_order_lot_generator,Sale,Akretion,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-20,2026-08-19,,
sale-workflow,sale_order_lot_selection,Sales Management,Agile Business Group,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.2.0.1,17.0.1.0.0,18.0.1.4.2,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-22,2026-08-21,2026-08-19,,
sale-workflow,sale_order_lot_selection_price,Sales Management,Tecnativa,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.2.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
sale-workflow,sale_order_mass_action,Sales,GRAP,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
sale-workflow,sale_order_minimum_amount,Sales,BizzAppDev Systems Pvt. Ltd.,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
sale-workflow,sale_order_note_template,Sales/Sales,Pierre Verkest,AGPL-3,1,1,0,1,1,0,verified,,verified,verified,,ok,,ok,ok,,,,,,,1,,1,1,,16.0.1.1.0,,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,odoo:19.0,,2026-08-21,,2026-08-19,2026-08-19,
sale-workflow,sale_order_ordered_weight,Sales,GRAP;Xtendoo,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
sale-workflow,sale_order_partner_no_autofollow,Sale,Cetmix,AGPL-3,1,1,1,0,0,0,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,16.0.1.0.0,17.0.1.0.0,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,,,,2026-08-21,2026-08-20,,,
sale-workflow,sale_order_payment_terms_from_invoice_address,,ACSONE SA/NV,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,modidx/odoo:18.0-deps-20260820,,,2026-08-21,,2026-08-22,,
sale-workflow,sale_order_price_recalculation,Sales Management,AvanzOSC;Grupo Vermon;Tecnativa,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.1.0,17.0.1.0.0,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
sale-workflow,sale_order_priority,Sale Workflow,Agile Business Group,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.0,17.0.1.0.1,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-21,2026-08-19,2026-08-19,
sale-workflow,sale_order_product_assortment,Sales,Tecnativa,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-21,2026-08-19,,
sale-workflow,sale_order_product_availability_inline,Sales Management,Tecnativa,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.1,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-20,2026-08-19,,
sale-workflow,sale_order_product_picker,Sale,Tecnativa,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.2.2,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
